name,value,year,lastValue,rank
Schonburger,43.81,2008.3,44.04,
Schonburger,44.04,2008.2,44.27,
Schonburger,44.27,2008.1,44.5,
Schonburger,44.5,2008,44.75,8
Schonburger,44.75,2007.9,45,8
Schonburger,45,2007.8,45.25,8
Schonburger,45.25,2007.7,45.5,8
Schonburger,45.5,2007.6,45.75,8
Schonburger,45.75,2007.5,46,8
Schonburger,46,2007.4,46.25,8
Schonburger,46.25,2007.3,46.5,8
Schonburger,46.5,2007.2,46.75,8
Schonburger,46.75,2007.1,47,8
Schonburger,47,2007,47.01,8
Schonburger,47.01,2006.9,47.02,8
Schonburger,47.02,2006.8,47.03,8
Schonburger,47.03,2006.7,47.04,8
Schonburger,47.04,2006.6,47.05,8
Schonburger,47.05,2006.5,47.06,8
Schonburger,47.06,2006.4,47.07,8
Schonburger,47.07,2006.3,47.08,8
Schonburger,47.08,2006.2,47.09,8
Schonburger,47.09,2006.1,47.1,8
Schonburger,47.1,2006,47.3,8
Schonburger,47.3,2005.9,47.5,
Schonburger,47.5,2005.8,47.7,
Schonburger,47.7,2005.7,47.9,
Schonburger,47.9,2005.6,48.1,
Schonburger,48.1,2005.5,48.3,
Schonburger,48.3,2005.4,48.5,
Schonburger,48.5,2005.3,48.7,
Schonburger,48.7,2005.2,48.9,
Schonburger,48.9,2005.1,49.1,
Schonburger,49.1,2005,49.35,7
Schonburger,49.35,2004.9,49.6,
Schonburger,49.6,2004.8,49.85,
Schonburger,49.85,2004.7,50.1,
Schonburger,50.1,2004.6,50.35,
Schonburger,50.35,2004.5,50.6,
Schonburger,50.6,2004.4,50.85,
Schonburger,50.85,2004.3,51.1,
Schonburger,51.1,2004.2,51.35,
Schonburger,51.35,2004.1,51.6,
Schonburger,51.6,2004,51.61,5
Schonburger,51.61,2003.9,51.62,5
Schonburger,51.62,2003.8,51.63,5
Schonburger,51.63,2003.7,51.64,5
Schonburger,51.64,2003.6,51.65,5
Schonburger,51.65,2003.5,51.66,5
Schonburger,51.66,2003.4,51.67,5
Schonburger,51.67,2003.3,51.68,5
Schonburger,51.68,2003.2,51.69,5
Schonburger,51.69,2003.1,51.7,5
Schonburger,51.7,2003,52.13,5
Schonburger,52.13,2002.9,52.56,5
Schonburger,52.56,2002.8,52.99,5
Schonburger,52.99,2002.7,53.42,5
Schonburger,53.42,2002.6,53.85,5
Schonburger,53.85,2002.5,54.28,5
Schonburger,54.28,2002.4,54.71,5
Schonburger,54.71,2002.3,55.14,5
Schonburger,55.14,2002.2,55.57,5
Schonburger,55.57,2002.1,56,5
Schonburger,56,2002,56.42,5
Schonburger,56.42,2001.9,56.84,5
Schonburger,56.84,2001.8,57.26,5
Schonburger,57.26,2001.7,57.68,5
Schonburger,57.68,2001.6,58.1,5
Schonburger,58.1,2001.5,58.52,5
Schonburger,58.52,2001.4,58.94,5
Schonburger,58.94,2001.3,59.36,5
Schonburger,59.36,2001.2,59.78,5
Schonburger,59.78,2001.1,60.2,5
Schonburger,60.2,2001,60.63,5
Schonburger,60.63,2000.9,61.06,5
Schonburger,61.06,2000.8,61.49,5
Schonburger,61.49,2000.7,61.92,5
Schonburger,61.92,2000.6,62.35,5
Schonburger,62.35,2000.5,62.78,5
Schonburger,62.78,2000.4,63.21,5
Schonburger,63.21,2000.3,63.64,5
Schonburger,63.64,2000.2,64.07,5
Schonburger,64.07,2000.1,64.5,5
Schonburger,64.5,2000,64.5,5
Pinot Gris,70,2018,63,6
Pinot Gris,63,2017.9,56,
Pinot Gris,56,2017.8,49,
Pinot Gris,49,2017.7,42,
Pinot Gris,42,2017.6,35,
Pinot Gris,35,2017.5,28,
Pinot Gris,28,2017.4,21,
Pinot Gris,21,2017.3,14,
Pinot Gris,14,2017.2,7,
Pinot Gris,7,2017.1,0,
Pinot Gris,0,2017,0,
Pinot Gris,0,2016.9,0,
Pinot Gris,0,2016.8,0,
Pinot Gris,0,2016.7,0,
Pinot Gris,0,2016.6,0,
Pinot Gris,0,2016.5,0,
Pinot Gris,0,2016.4,0,
Pinot Gris,0,2016.3,0,
Pinot Gris,0,2016.2,0,
Pinot Gris,0,2016.1,0,
Pinot Gris,0,2016,0,
Pinot Gris,0,2015.9,0,
Pinot Gris,0,2015.8,0,
Pinot Gris,0,2015.7,0,
Pinot Gris,0,2015.6,0,
Pinot Gris,0,2015.5,0,
Pinot Gris,0,2015.4,0,
Pinot Gris,0,2015.3,0,
Pinot Gris,0,2015.2,0,
Pinot Gris,0,2015.1,0,
Pinot Gris,0,2015,0,
Pinot Gris,0,2014.9,0,
Pinot Gris,0,2014.8,0,
Pinot Gris,0,2014.7,0,
Pinot Gris,0,2014.6,0,
Pinot Gris,0,2014.5,0,
Pinot Gris,0,2014.4,0,
Pinot Gris,0,2014.3,0,
Pinot Gris,0,2014.2,0,
Pinot Gris,0,2014.1,0,
Pinot Gris,0,2014,0,
Pinot Gris,0,2013.9,0,
Pinot Gris,0,2013.8,0,
Pinot Gris,0,2013.7,0,
Pinot Gris,0,2013.6,0,
Pinot Gris,0,2013.5,0,
Pinot Gris,0,2013.4,0,
Pinot Gris,0,2013.3,0,
Pinot Gris,0,2013.2,0,
Pinot Gris,0,2013.1,0,
Pinot Gris,0,2013,0,
Pinot Gris,0,2012.9,0,
Pinot Gris,0,2012.8,0,
Pinot Gris,0,2012.7,0,
Pinot Gris,0,2012.6,0,
Pinot Gris,0,2012.5,0,
Pinot Gris,0,2012.4,0,
Pinot Gris,0,2012.3,0,
Pinot Gris,0,2012.2,0,
Pinot Gris,0,2012.1,0,
Pinot Gris,0,2012,0,
Pinot Gris,0,2011.9,0,
Pinot Gris,0,2011.8,0,
Pinot Gris,0,2011.7,0,
Pinot Gris,0,2011.6,0,
Pinot Gris,0,2011.5,0,
Pinot Gris,0,2011.4,0,
Pinot Gris,0,2011.3,0,
Pinot Gris,0,2011.2,0,
Pinot Gris,0,2011.1,0,
Pinot Gris,0,2011,0,
Pinot Gris,0,2010.9,0,
Pinot Gris,0,2010.8,0,
Pinot Gris,0,2010.7,0,
Pinot Gris,0,2010.6,0,
Pinot Gris,0,2010.5,0,
Pinot Gris,0,2010.4,0,
Pinot Gris,0,2010.3,0,
Pinot Gris,0,2010.2,0,
Pinot Gris,0,2010.1,0,
Pinot Gris,0,2010,0,
Pinot Gris,0,2009.9,0,
Pinot Gris,0,2009.8,0,
Pinot Gris,0,2009.7,0,
Pinot Gris,0,2009.6,0,
Pinot Gris,0,2009.5,0,
Pinot Gris,0,2009.4,0,
Pinot Gris,0,2009.3,0,
Pinot Gris,0,2009.2,0,
Pinot Gris,0,2009.1,0,
Pinot Gris,0,2009,0,
Pinot Gris,0,2008.9,0,
Pinot Gris,0,2008.8,0,
Pinot Gris,0,2008.7,0,
Pinot Gris,0,2008.6,0,
Pinot Gris,0,2008.5,0,
Pinot Gris,0,2008.4,0,
Pinot Gris,0,2008.3,0,
Pinot Gris,0,2008.2,0,
Pinot Gris,0,2008.1,0,
Pinot Gris,0,2008,0,
Pinot Gris,0,2007.9,0,
Pinot Gris,0,2007.8,0,
Pinot Gris,0,2007.7,0,
Pinot Gris,0,2007.6,0,
Pinot Gris,0,2007.5,0,
Pinot Gris,0,2007.4,0,
Pinot Gris,0,2007.3,0,
Pinot Gris,0,2007.2,0,
Pinot Gris,0,2007.1,0,
Pinot Gris,0,2007,0,
Pinot Gris,0,2006.9,0,
Pinot Gris,0,2006.8,0,
Pinot Gris,0,2006.7,0,
Pinot Gris,0,2006.6,0,
Pinot Gris,0,2006.5,0,
Pinot Gris,0,2006.4,0,
Pinot Gris,0,2006.3,0,
Pinot Gris,0,2006.2,0,
Pinot Gris,0,2006.1,0,
Pinot Gris,0,2006,0,
Pinot Gris,0,2005.9,0,
Pinot Gris,0,2005.8,0,
Pinot Gris,0,2005.7,0,
Pinot Gris,0,2005.6,0,
Pinot Gris,0,2005.5,0,
Pinot Gris,0,2005.4,0,
Pinot Gris,0,2005.3,0,
Pinot Gris,0,2005.2,0,
Pinot Gris,0,2005.1,0,
Pinot Gris,0,2005,0,
Pinot Gris,0,2004.9,0,
Pinot Gris,0,2004.8,0,
Pinot Gris,0,2004.7,0,
Pinot Gris,0,2004.6,0,
Pinot Gris,0,2004.5,0,
Pinot Gris,0,2004.4,0,
Pinot Gris,0,2004.3,0,
Pinot Gris,0,2004.2,0,
Pinot Gris,0,2004.1,0,
Pinot Gris,0,2004,0,
Pinot Gris,0,2003.9,0,
Pinot Gris,0,2003.8,0,
Pinot Gris,0,2003.7,0,
Pinot Gris,0,2003.6,0,
Pinot Gris,0,2003.5,0,
Pinot Gris,0,2003.4,0,
Pinot Gris,0,2003.3,0,
Pinot Gris,0,2003.2,0,
Pinot Gris,0,2003.1,0,
Pinot Gris,0,2003,0,
Pinot Gris,0,2002.9,0,
Pinot Gris,0,2002.8,0,
Pinot Gris,0,2002.7,0,
Pinot Gris,0,2002.6,0,
Pinot Gris,0,2002.5,0,
Pinot Gris,0,2002.4,0,
Pinot Gris,0,2002.3,0,
Pinot Gris,0,2002.2,0,
Pinot Gris,0,2002.1,0,
Pinot Gris,0,2002,0,
Pinot Gris,0,2001.9,0,
Pinot Gris,0,2001.8,0,
Pinot Gris,0,2001.7,0,
Pinot Gris,0,2001.6,0,
Pinot Gris,0,2001.5,0,
Pinot Gris,0,2001.4,0,
Pinot Gris,0,2001.3,0,
Pinot Gris,0,2001.2,0,
Pinot Gris,0,2001.1,0,
Pinot Gris,0,2001,0,
Pinot Gris,0,2000.9,0,
Pinot Gris,0,2000.8,0,
Pinot Gris,0,2000.7,0,
Pinot Gris,0,2000.6,0,
Pinot Gris,0,2000.5,0,
Pinot Gris,0,2000.4,0,
Pinot Gris,0,2000.3,0,
Pinot Gris,0,2000.2,0,
Pinot Gris,0,2000.1,0,
Pinot Gris,0,2000,0,
